Market_ID,Product,Market_Price_per_ton,Demand_Index,Supply_Index,Competitor_Price_per_ton,Economic_Indicator,Weather_Impact_Score,Seasonal_Factor,Consumer_Trend_Index
5870,Soybean,417.087464,176.4503047,114.9756209,132.8419525,1.162939443,42.51149906,Low,79.70259116
5871,Rice,330.5571092,72.37550842,125.3698061,498.4707155,1.126312921,47.77691766,Low,118.1659023
5872,Wheat,407.779399,158.5866862,181.2449889,429.8712119,1.371553475,25.43358654,Medium,91.89871789
5873,Rice,294.1305992,50.22811844,75.26526881,391.4930558,0.605863061,16.09201005,Medium,79.62195742
5874,Wheat,470.4569856,120.0607442,71.90325606,436.0981659,1.195890984,29.65400496,Medium,120.5893858
5875,Rice,349.2534008,123.9282668,172.7201347,438.5452889,1.376326947,58.07103176,Medium,85.33950731
5876,Corn,416.0710251,192.1771505,197.3640249,127.6037835,1.407660326,47.07328906,High,144.0343122
5877,Wheat,206.7349775,173.6760961,136.9833783,180.3996465,1.379650273,91.10509897,Low,76.05051297
5878,Corn,455.9867136,106.8627228,149.1284757,242.0505283,0.815425264,49.47598533,Medium,92.43315269
5879,Soybean,274.4895554,175.8611363,67.34700623,384.7234725,1.403045004,42.67898446,High,94.79163539
5880,Soybean,429.430106,176.951438,127.0612062,420.3260381,1.437112691,41.57160911,Medium,102.213788
5881,Wheat,299.4886383,89.78865608,165.4035712,455.7461553,0.506099489,49.49147534,High,99.20113765
5882,Corn,266.6691089,86.40027516,142.2719695,359.1694899,1.469613156,83.07934733,High,113.3521379
5883,Corn,425.555436,199.4035525,155.2839106,284.9875759,0.614676257,78.62245898,Medium,133.9146914
5884,Corn,467.4484921,145.1169912,142.4605039,201.1750331,1.087893544,15.07514689,Medium,99.58365713
5885,Soybean,481.1476688,53.58980157,62.31170654,208.4210798,1.030086538,42.56360566,Low,51.25062963
5886,Soybean,392.9160808,137.265336,111.9444072,413.9398893,1.335867026,92.46738791,Medium,134.6686867
5887,Wheat,151.3824571,57.05591171,135.6315648,109.4745679,1.342939084,41.25741824,High,129.5532035
5888,Wheat,102.0409026,97.65502903,156.3290275,226.5223395,1.203705521,40.94351486,High,103.7636475
5889,Wheat,224.8266227,83.55391893,197.3011642,252.2959935,0.982377267,74.50674549,High,123.1054218
5890,Corn,306.4436935,169.6722716,177.3927194,279.5329191,0.524927704,20.71378035,Medium,69.88153995
5891,Wheat,193.5708177,86.57971659,151.6923344,456.4390956,1.015699019,97.85004185,Low,97.99188424
5892,Soybean,113.1951543,172.9961636,177.7298669,230.6678052,0.943108946,14.0000663,Medium,110.2739381
5893,Corn,157.2603868,183.6537099,190.088645,371.0019689,0.538072042,36.76641071,High,108.581738
5894,Soybean,125.6808868,171.0616626,105.4290348,227.7717835,0.504069542,95.33317433,Medium,63.08350603
5895,Soybean,206.276824,189.877805,76.98922391,113.2451469,1.366748169,92.92283121,Medium,105.5018295
5896,Soybean,485.2719511,95.99334424,196.1699511,234.0762201,1.165405266,96.63061666,Low,86.84731163
5897,Wheat,238.7317465,72.70459748,64.7138713,406.1063892,0.520214672,78.93228761,Low,74.37987331
5898,Rice,184.0332103,125.7021943,181.5444717,110.8803488,1.3787647,88.60064871,Medium,59.41038637
5899,Corn,459.6588954,66.00608193,134.1985918,129.8013386,0.836294905,53.30632864,High,118.6127727
5900,Soybean,451.5553715,104.2348363,175.144395,425.0701679,1.035262231,15.43550573,High,59.01465604
5901,Wheat,109.5166721,168.9477707,198.6888425,197.8202007,0.896018505,42.8255144,Medium,91.22294711
5902,Corn,273.6222748,64.19960738,199.8140644,476.5040774,1.445380026,17.14844857,High,85.96346471
5903,Rice,364.6502982,194.3937773,84.73210457,169.4711351,0.749858472,1.014297671,Low,90.34561938
5904,Rice,156.2399273,199.0687308,160.0074099,126.3881855,1.259829402,88.21102855,Medium,81.15289226
5905,Wheat,476.6229831,151.1931726,159.2702409,466.5394224,0.765615839,32.87497759,Low,91.55710429
5906,Soybean,491.4824543,136.2911011,168.0037138,351.2382157,1.172004391,45.19453736,Medium,52.78328467
5907,Rice,314.5648346,195.8459601,184.3725975,274.8005046,0.678066197,61.34340858,High,101.8424922
5908,Soybean,344.2898318,85.70562436,181.618761,366.8981445,1.308009023,20.66493546,Medium,103.5693466
5909,Corn,420.1374293,68.80153325,111.0353146,376.2169563,1.269942859,46.58824079,Medium,135.2728402
5910,Wheat,117.9568462,99.42230268,172.9566181,125.957278,1.4670712,58.58329929,Medium,51.58735369
5911,Corn,236.3510348,152.3545546,127.0105692,418.0457303,1.014171808,79.08257261,Low,110.5376137
5912,Rice,355.4213029,119.476267,57.78789419,445.9131749,1.470927128,59.92435675,Medium,112.803864
5913,Corn,415.6526118,119.5668241,128.4102965,428.8618286,1.054698688,89.83987096,High,57.16780783
5914,Soybean,475.7731748,100.9431664,132.1704918,215.257628,1.150269665,90.72283443,High,109.5500952
5915,Soybean,169.8271979,57.66161099,174.4623169,113.8361178,0.527105062,56.77807741,High,88.79839344
5916,Rice,195.3632072,51.09089838,93.66866702,455.0947696,0.834951444,67.32311468,High,52.00381138
5917,Corn,329.8579442,128.744546,89.34101986,211.6138347,0.968666456,90.42771133,High,52.91437787
5918,Rice,270.9448062,80.12938756,111.485725,206.0904379,0.809124003,35.91267905,Medium,60.61653119
5919,Soybean,374.6691608,88.44374641,190.9945193,380.5636727,1.059941478,45.51901212,High,92.37701584
5920,Corn,495.591641,128.8096901,186.8541676,386.0219375,0.527577348,49.70037083,High,56.46179727
5921,Rice,162.0609293,146.6731874,74.78464575,201.6436301,1.04725489,99.40007274,Medium,108.8354332
5922,Corn,372.9326276,159.115372,117.2128147,462.9485469,1.224813655,65.61014346,Medium,51.97190295
5923,Wheat,382.0382111,103.6630727,143.4381413,105.1207154,1.368358792,27.09651528,Low,98.93498083
5924,Corn,127.1458886,191.4126704,185.8130527,380.5604397,1.464247928,34.89810263,Medium,92.90310606
5925,Rice,151.0680653,172.8484259,136.2139388,133.5948003,0.995065571,62.14390716,Medium,116.4962985
5926,Wheat,272.8972897,127.2507342,81.65919886,111.0646012,0.600266551,61.39400683,Low,128.0608066
5927,Wheat,429.4816824,73.41720173,134.2672152,219.9299476,1.302488179,75.95066645,High,80.83123036
5928,Corn,202.0310524,191.484236,151.3799525,412.3046295,0.598729638,53.78003181,High,122.3734472
5929,Wheat,350.8139404,140.8204094,57.90660319,272.62773,1.382673904,28.82164463,Medium,115.8772179
5930,Soybean,177.9739224,80.07096104,164.1514951,440.0841528,0.758408435,94.0489362,Medium,79.11932962
5931,Rice,301.637142,141.957828,92.7233705,212.2004732,0.624259146,89.06651423,Medium,87.66635483
5932,Soybean,168.1272274,69.70187856,194.2834518,408.8755763,1.322541186,17.29940415,High,59.8379254
5933,Corn,310.4504931,159.7938567,171.2350611,487.9264087,1.361617053,55.0799173,Low,54.91746056
5934,Corn,310.5497054,137.151695,78.48381683,234.0237232,0.791723178,13.11300428,High,147.8445066
5935,Rice,366.9747978,92.74655496,53.66864506,372.2866658,1.119980317,48.79604913,Low,94.24429035
5936,Rice,433.8741994,89.54178101,77.41934614,359.9481777,1.414116815,78.05406537,High,67.15242075
5937,Soybean,359.0353114,99.57936504,108.5092509,296.6226906,1.244291715,30.98921858,High,67.13935836
5938,Corn,283.7069068,104.9623549,172.0064544,236.2666315,1.111032029,5.551535667,Medium,102.6407091
5939,Soybean,369.5342632,143.2200622,194.4561764,206.602804,0.844373525,20.73140545,Medium,92.84855775
5940,Wheat,414.8158856,161.1774924,142.5195255,372.0837468,1.423520717,33.56071222,High,113.1922556
5941,Rice,198.7608589,82.7237171,95.07804457,377.1141697,1.132220167,36.03911466,Low,101.1221621
5942,Corn,330.5460953,147.87909,195.5442706,112.3722578,1.394686264,85.02180645,Medium,112.1168572
5943,Corn,166.8275701,183.6779516,83.07126496,439.4962374,1.226072299,87.27281602,Low,144.9595351
5944,Wheat,482.9964573,83.69364126,83.16745598,480.3562161,1.269467454,1.741849296,Medium,148.1078339
5945,Corn,177.3723881,64.47579474,171.0601768,466.7179599,0.686994587,40.18782304,Low,57.05770981
5946,Soybean,495.1529134,142.4633653,67.44594922,470.5894773,1.096666758,9.047802942,High,124.7344285
5947,Corn,380.3716683,184.6998008,166.868139,411.2831077,0.961414963,52.05463126,Low,129.370805
5948,Wheat,401.2417962,135.6592691,136.4940379,178.02567,1.360860956,18.74105051,High,58.96264203
5949,Rice,314.266298,103.7157332,74.51601748,161.4900845,1.049124928,5.724696068,Low,123.8467299
5950,Rice,328.2415012,184.8770284,138.25073,204.6544866,1.466894945,1.607189747,High,77.01411427
5951,Soybean,143.3052035,197.4504949,138.1881456,112.5700541,1.365744907,47.42777043,High,59.20270393
5952,Soybean,461.9157236,167.6440401,176.6186709,136.8632335,1.463396461,23.51391924,Medium,144.8850788
5953,Rice,350.4921356,64.99364811,56.72368053,250.4699324,1.066313857,59.07372983,Medium,77.6051057
5954,Soybean,451.2087683,187.5678108,192.863363,240.9531858,1.482032597,87.11137155,High,71.40653055
5955,Corn,224.5206733,50.18360317,82.0995764,196.6048022,0.796187982,70.04973055,Low,129.5114068
5956,Corn,446.1476621,116.8579675,107.4101183,317.9629664,1.156912704,6.306991618,Low,73.88416471
5957,Soybean,222.0772909,180.6654683,89.10802488,145.0691933,0.539515059,76.6389718,Low,73.82050024
5958,Wheat,387.6195681,198.7847791,84.44621527,127.438509,0.598024952,97.14698349,Medium,93.85328941
5959,Wheat,185.0722192,126.2415422,139.4312486,328.2501045,1.456826419,20.39568343,Medium,80.33827166
5960,Corn,440.9113001,190.1995508,163.789891,391.9583055,0.779952646,85.77160884,Medium,135.5375662
5961,Rice,206.9917244,147.4842208,61.05043719,312.7247621,1.011803489,9.873205575,Medium,69.40596585
5962,Wheat,319.1464364,121.0173355,102.640383,379.497405,0.688703781,13.52494007,Medium,128.9812635
5963,Corn,150.8994032,190.3823076,138.7587085,175.9483724,1.256667148,18.18129685,Low,88.38828114
5964,Soybean,155.877889,79.00111866,59.81602203,464.8814212,0.763140277,42.08757255,Medium,53.8918213
5965,Corn,369.5115331,193.1536799,184.848506,450.9098064,0.909126045,82.81850373,Low,120.0473197
5966,Corn,238.6960458,171.71787,181.9335358,159.9804833,1.375060393,70.64067128,Low,96.54010596
5967,Rice,444.1990936,133.6284454,117.9870049,140.6730542,1.47756794,22.49346618,Medium,86.67431594
5968,Wheat,106.1792196,173.8710212,73.21093509,286.5664494,1.390031677,48.01281818,Medium,56.52348429
5969,Soybean,216.730833,179.4625548,98.8613458,361.8158884,0.823249324,97.78916234,High,143.8891394
5970,Rice,163.921366,141.9201548,98.09388646,372.0730042,1.187859265,55.89600661,Low,56.31448381
5971,Soybean,245.2073226,72.77641331,111.7644442,190.8635901,0.572643775,78.94412306,Low,56.24985936
5972,Wheat,205.7062496,116.3653523,115.242776,349.9942205,0.978918071,58.43930789,High,115.7921112
5973,Soybean,390.2458721,81.66974326,127.174408,161.7928996,0.548907976,10.99214731,Low,148.6263071
5974,Wheat,194.3131456,189.7780714,195.4910512,402.9324554,0.805401951,86.06921718,Medium,92.16093244
5975,Rice,184.7677904,116.5319007,74.72413704,311.6314825,1.48346719,49.45907863,High,141.3251992
5976,Soybean,411.4973475,74.59339978,179.8114364,193.4073014,1.12622641,47.76764017,High,52.76672194
5977,Rice,296.8395285,165.1574324,192.8681599,438.164516,0.697243783,0.52641682,High,93.09819676
5978,Corn,223.1906105,100.594684,65.53422875,404.4152319,0.630344864,77.0381361,Medium,53.69759903
5979,Corn,233.2004717,101.5822409,81.57469962,366.141527,1.023465599,11.30381866,Low,98.34558331
5980,Wheat,439.2773214,180.4595333,90.52723025,235.6730904,1.003844679,6.105036483,Low,50.16982546
5981,Soybean,335.7039848,113.3049201,130.2525996,455.9924252,0.887914035,73.17626105,Medium,132.2549793
5982,Soybean,272.6192539,169.3739092,66.50755946,229.2318292,1.390810185,99.60513531,High,73.78783081
5983,Rice,255.1206561,111.8587595,89.92016827,276.7247925,0.597845431,61.60479376,Low,93.48400036
5984,Corn,382.3991261,151.271902,93.03001606,269.7118443,1.493692953,41.59042715,Low,81.43236186
5985,Wheat,308.3998336,128.5170849,88.56003409,324.2544811,1.371968058,48.09094369,Low,128.7625313
5986,Rice,332.9556774,67.91474102,148.7857984,248.1393648,1.13385773,50.93124069,Low,92.39755283
5987,Rice,350.3654426,194.7691531,168.1368309,112.1888431,1.146030356,20.53457676,High,68.97314337
5988,Wheat,237.2706983,88.72630072,199.1281527,498.9496924,0.530098729,69.61811302,Medium,77.62636247
5989,Wheat,425.9468181,113.2805091,127.1521098,457.4249041,1.144375123,27.92826585,High,79.5269877
5990,Soybean,149.7606601,168.0223781,78.51699512,116.4104566,1.405239426,54.00207849,Low,84.72459327
5991,Corn,112.9760222,153.0296624,176.1496906,484.2919831,0.592810862,3.898601439,Medium,91.08545527
5992,Soybean,384.9155883,198.2893216,131.743162,392.7258836,0.977487169,50.39227235,High,80.87399649
5993,Wheat,201.9107674,87.47341895,148.4082365,463.064092,1.411361445,75.52016477,Low,85.85082501
5994,Rice,145.3015823,160.0046287,55.53309289,166.6723695,1.480107396,25.49901975,Medium,87.9998241
5995,Rice,478.0962437,113.2941214,176.0179759,487.9659566,0.802357556,17.77309035,High,102.2772182
5996,Wheat,461.6088446,144.1223247,144.7408245,328.5459833,0.783634217,5.792131658,Low,126.5401637
5997,Corn,490.3541389,185.737415,166.3968683,333.5847936,0.737546683,58.26191782,Medium,55.15673726
5998,Corn,145.5149368,68.99811732,96.06082058,477.5351328,1.43950306,15.11884139,High,129.0463885
5999,Soybean,394.7489114,90.35814997,154.8664731,185.1025218,1.124327039,3.433586282,High,124.4214679
6000,Soybean,328.5661201,195.5233496,78.8929809,219.7537555,0.792630854,38.0528492,Low,125.13113
6001,Wheat,259.9289863,112.2215126,153.3025561,312.7814405,1.315925084,70.97283847,High,57.5191775
6002,Corn,139.3156431,97.75400451,121.0018349,150.4343893,0.559050268,54.84906652,Low,85.92162773
6003,Wheat,379.7872138,63.11920804,176.4649458,114.2327302,1.10073525,6.573231531,High,97.49837611
6004,Wheat,415.2314725,103.5933356,69.68033533,129.6846134,0.995380937,36.08257699,Medium,67.17637214
6005,Soybean,221.3560695,79.75295858,192.1621819,222.1375741,0.733790141,12.87297044,Low,99.61653862
6006,Rice,240.9675545,194.3597403,125.0985477,359.1916063,0.860324283,73.45000371,Low,95.80919822
6007,Wheat,219.7407216,100.3285507,184.1276572,375.5330234,1.271613756,36.33214721,Medium,118.6720281
6008,Corn,200.3975381,169.3939009,134.0910626,351.7829063,1.215227025,96.84362223,Low,118.3362395
6009,Wheat,329.9378512,70.09450341,175.6765824,463.1528654,1.391935163,37.91818733,Medium,53.68200374
6010,Corn,168.5015497,88.06227776,129.1565147,308.6960435,1.46869966,6.668694392,Low,136.7096746
6011,Corn,401.433492,95.60703079,101.7141003,106.756882,0.768242372,9.093804943,High,64.73873903
6012,Rice,348.9969693,130.390724,93.30689638,452.8656909,0.579869463,64.38376795,Medium,63.35236141
6013,Corn,388.0672706,124.554302,101.7872528,276.3661538,0.551741174,78.7575984,High,124.5474116
6014,Soybean,261.2981085,114.6719065,95.36227555,238.0450699,1.334184476,27.36425591,High,93.57341715
6015,Rice,382.8772022,106.0892186,58.42128448,182.2175488,0.507690116,99.9457599,High,101.0211973
6016,Rice,163.2335453,82.22032414,109.6816396,330.8530956,0.830777814,50.1130906,Low,85.10723965
6017,Wheat,158.329828,124.2713414,106.5270545,438.0987158,1.146789529,51.40444082,Medium,119.3281574
6018,Soybean,229.664886,80.87749478,54.59646969,471.8165981,0.591816807,19.53334859,High,71.92727197
6019,Corn,239.0976701,181.8829862,165.9907302,429.1309003,0.75719996,96.26076889,Low,148.4672313
6020,Wheat,360.0187212,55.65903784,173.7017481,438.7654892,1.20753245,14.7069754,Low,67.41153792
6021,Rice,434.8194011,133.9991587,98.08032637,209.751263,1.043318381,0.05227765,Medium,128.3363446
6022,Rice,161.8915519,149.1728855,191.2347164,289.0338165,0.920690941,77.94112476,Medium,83.745543
6023,Corn,250.9967977,86.39542822,96.86353926,370.8855118,0.658305162,54.25575415,Medium,122.7182126
6024,Soybean,140.734285,144.2207959,117.9889299,199.74889,0.905886709,48.11664507,High,55.24332511
6025,Corn,274.6827704,70.72129743,55.00859144,215.2917332,1.102741006,37.55837193,Low,97.91074059
6026,Rice,452.4671965,149.8177173,130.5150278,437.2758336,0.960454508,69.39042322,High,60.91664254
6027,Rice,164.593862,180.0620782,121.9712355,322.2210433,0.662037585,97.39386619,Low,65.68550482
6028,Soybean,222.6113026,91.88452051,166.8357837,111.6509224,0.603721505,73.59051446,Medium,50.97302758
6029,Corn,331.1885147,182.0622385,159.690131,123.4588611,1.063261283,91.44381378,Medium,128.0966816
6030,Rice,422.1018073,102.2320833,133.4313292,388.2711806,0.606196958,55.43090023,Medium,101.4404236
6031,Soybean,194.6475807,72.07483463,83.14311057,286.8432409,0.680035199,85.04391833,High,84.55978061
6032,Corn,319.7163033,99.48712707,86.78276547,117.2854592,0.712294102,15.90544295,Medium,127.650313
6033,Rice,259.9188242,65.61090156,136.4359849,423.6488837,1.081675815,38.98662901,High,77.84087211
6034,Wheat,210.3952613,112.3283535,99.74202417,158.8780901,1.015797559,10.32384025,High,97.51647199
6035,Wheat,248.4754847,130.819311,113.9839101,467.3919151,0.792470435,42.87055811,High,73.15836061
6036,Rice,186.8132928,87.04157842,179.357154,457.7533207,0.793361483,71.96625033,Low,122.3959349
6037,Wheat,284.3518349,103.3794116,99.41200213,407.1395161,0.841366412,46.38260946,Medium,105.843466
6038,Rice,397.8302511,180.4393222,123.7362511,251.3717119,1.446517766,6.656641058,Low,112.9305564
6039,Rice,287.2383068,65.25793448,84.87384266,204.9892347,0.838530215,72.28011916,High,61.98661865
6040,Soybean,250.1837494,177.349865,182.5619477,136.4782405,1.132025066,96.15371369,Low,57.88863211
6041,Soybean,418.9907678,68.04749978,149.9523643,499.4415932,0.921365438,93.37935039,Medium,81.48834161
6042,Wheat,173.380947,117.9195506,156.7435367,294.8678335,0.895295,6.377393952,Medium,58.68270541
6043,Wheat,146.0978301,115.7595035,173.7512753,425.0700615,0.808404092,98.61646488,Medium,83.04050984
6044,Soybean,188.707231,171.6200353,183.4165513,286.258537,0.54189073,5.015052329,Low,95.76833713
6045,Soybean,182.5182548,50.32633313,96.29249575,205.3252828,1.090815057,88.22153089,Medium,89.21812259
6046,Rice,383.6687233,117.524057,146.4760877,322.3234309,1.41910231,95.55152259,Low,68.02192985
6047,Rice,132.6765216,187.4992888,188.5474771,214.5804722,0.502920055,39.91080859,Low,61.14983271
6048,Soybean,331.9530085,99.42890548,120.553931,309.7357579,1.2967946,11.00213997,Medium,121.449562
6049,Soybean,222.083139,112.2775225,76.74848388,481.1508406,1.454076715,77.84244032,Low,116.5124482
6050,Wheat,375.3584447,117.3567511,103.7798713,307.1493226,0.783638708,97.06353916,Low,111.3628637
6051,Soybean,331.633795,124.8866659,59.01744716,386.0457961,1.422835825,99.27569421,Low,97.38243636
6052,Wheat,497.9358108,73.47606032,194.6969435,377.9269603,1.14031144,47.96419401,Low,52.18327161
6053,Soybean,228.8390592,152.1422939,180.2766753,381.8525992,0.857444681,31.92036157,Low,52.38091451
6054,Wheat,284.7772602,177.7125225,93.42746347,474.3785353,0.532389951,99.67279048,Medium,111.334101
6055,Soybean,466.0100989,79.45101602,162.861048,236.6749649,1.345509634,61.66911907,Low,88.77646173
6056,Soybean,267.9127272,70.22116176,68.49579289,407.6484536,1.174396126,57.26628686,Medium,74.2412981
6057,Rice,235.4823822,161.4374414,168.0959866,325.7118994,0.675045419,69.03986825,High,83.12378436
6058,Corn,150.8776824,179.8710058,72.16147903,217.7341293,0.557694848,55.74159484,Low,126.5382749
6059,Wheat,487.8439872,60.3881645,171.3234712,156.0186858,0.870897425,82.62200429,High,138.3505383
6060,Rice,332.212549,173.346076,66.30469013,278.3962751,1.280307929,45.10570489,High,73.55224451
6061,Rice,378.1666486,193.0157055,80.06151949,141.4652983,1.260391104,79.77338681,High,73.3094964
6062,Rice,202.822081,116.8333701,165.6120733,116.758666,1.126303799,20.39060132,Medium,69.82979835
6063,Rice,123.1512639,171.2007345,82.5309251,343.4741731,0.529268966,41.99398452,High,114.1241222
6064,Soybean,143.5111581,131.0564572,62.99856164,425.4631657,0.924193178,23.95621989,Medium,56.32340064
6065,Rice,480.0489219,197.9826734,190.3278633,481.3399375,1.32113551,74.35057497,High,94.17039788
6066,Soybean,143.7163073,190.5263548,153.2735361,145.1439658,0.780958753,7.341736522,Medium,77.57764633
6067,Corn,182.9775158,163.8076798,105.4330275,448.0915103,0.999365959,67.4183943,High,145.2227211
6068,Rice,160.24577,181.3811666,98.08167376,444.6195971,1.465220655,90.74459707,Medium,93.69606787
6069,Soybean,402.8961602,194.3426869,147.7336857,247.7800692,0.978007888,10.99121907,Medium,66.02453558
6070,Corn,123.7024808,168.352659,185.7664829,259.4616041,1.06332747,23.4172015,High,143.297622
6071,Wheat,420.2668041,68.81868197,183.808198,248.3094978,0.612563835,70.50503483,High,53.44432112
6072,Corn,137.7669531,161.9455097,119.8986251,394.2236184,0.862747891,24.91100397,High,72.15369069
6073,Soybean,112.0631576,113.4450164,104.4839411,411.8041828,1.418534413,98.482846,Medium,120.1416215
6074,Wheat,344.7766918,83.69465508,166.3379428,324.4143957,1.084429363,68.17805745,Low,61.63575892
6075,Wheat,178.5372516,54.10296884,134.0001098,411.7821837,0.780402173,24.3328597,High,112.840589
6076,Corn,307.8793137,85.51459148,81.2578039,115.1432722,0.651311031,4.110461263,Low,97.64915327
6077,Soybean,313.0936757,117.6792186,194.9860773,471.782889,0.60462829,90.85824882,High,105.6479467
6078,Corn,138.5028865,168.2531088,84.29574463,391.1614057,0.838377638,11.16246981,High,120.5687853
6079,Rice,348.1322799,196.3766667,72.66569596,447.06954,0.861604186,87.74469126,Medium,86.32744933
6080,Corn,134.5557478,178.5993119,73.93754111,207.9305496,1.496347394,28.84863927,Medium,84.50149293
6081,Soybean,358.3950303,86.85060722,181.2608609,298.4740665,1.007990137,54.53410465,High,62.42528069
6082,Corn,110.5229192,117.6398341,50.91443395,498.4501071,1.01987366,74.55674156,Low,96.29476416
6083,Soybean,364.8997368,129.6441953,147.0590431,194.1601782,0.700630433,85.69323135,Low,106.3870417
6084,Soybean,458.6597051,115.0393336,190.7425208,470.1323191,0.614381559,34.13208218,High,120.9824111
6085,Rice,434.6525609,82.90941716,190.8446941,337.9436618,0.979569307,54.79946583,Medium,131.5743091
6086,Corn,242.8091131,139.07781,118.0085337,195.8244336,0.527457976,77.01432238,Low,57.94335735
6087,Corn,426.7467157,145.8875202,142.2542368,450.3477736,0.865164762,89.70406025,High,147.4592872
6088,Rice,396.0288189,59.92358051,94.37040071,362.2873787,1.23725896,16.57671011,Medium,94.00764781
6089,Wheat,211.6289873,161.4522297,184.3074933,389.4960955,1.419952198,29.60177771,High,138.5977752
6090,Soybean,438.6012787,77.71257808,190.4324916,409.6960822,1.240792036,41.28196627,Medium,125.2615691
6091,Rice,464.3625105,173.5718695,165.8066244,346.9773507,0.94364861,11.77054653,Low,136.9269017
6092,Rice,213.7877959,96.89400153,127.6639757,300.2583596,0.613921232,38.66205487,Low,61.43171865
6093,Corn,406.5331667,60.42747827,98.69025329,181.1990209,1.228281186,89.44461386,Medium,57.51125822
6094,Rice,333.4506757,198.5079734,169.6405431,329.759979,0.611097843,48.86517998,Medium,100.8570764
6095,Wheat,321.6104851,57.05312015,106.8733348,386.5210656,1.440242467,46.33348779,Medium,117.1818338
6096,Wheat,448.0573437,186.5930992,132.5490421,139.8619417,1.454440367,63.13399291,Medium,84.79571527
6097,Corn,495.244492,171.15482,68.19092462,365.6259408,0.679075426,36.76909748,High,56.35139542
6098,Wheat,304.6520718,84.85222577,69.05934418,169.6175627,0.993580108,23.03673302,Low,108.5608787
6099,Wheat,443.444222,176.3103627,105.8049791,331.0777645,1.305336907,35.48556226,High,93.65405382
6100,Rice,223.1065954,169.1622292,101.7731063,124.6110551,1.329519463,72.68364551,Medium,56.37308217
6101,Rice,482.8153624,59.8263214,104.3893839,164.8125993,0.984165683,10.70044825,High,58.55134589
6102,Wheat,471.0199037,140.1112703,149.5026279,477.9350357,1.025483824,68.14021832,Low,136.7275354
6103,Wheat,221.3169474,122.6010252,113.8559983,426.2941895,0.989807402,62.73368378,Medium,59.81297284
6104,Soybean,308.9495302,161.566637,169.1455952,421.7425621,0.971784279,29.30899897,Low,61.41384541
6105,Wheat,207.5184441,121.2247362,176.4887004,266.2221531,0.664048773,9.257531978,Low,136.6880068
6106,Wheat,400.9659498,173.9624674,178.8687778,472.943643,0.684093126,73.15165234,Medium,75.24865179
6107,Rice,476.3762409,137.6264579,192.5643904,136.4957126,0.554310958,2.008894882,High,96.96923311
6108,Rice,210.160076,119.3645806,168.8096016,368.5509088,1.42543096,49.75354248,Medium,114.0837429
6109,Soybean,247.4232034,165.3210357,79.0788347,461.4922972,1.486918001,83.93463521,Low,101.4348846
6110,Rice,479.6359345,189.9993576,106.5677958,312.8487501,1.220302488,78.63069048,Low,99.21122992
6111,Soybean,104.1642598,100.0795954,172.2929067,384.1201802,1.288587419,35.93791508,Medium,109.4410303
6112,Corn,426.8646213,197.5367686,151.4369189,105.2364009,1.286246951,34.39890729,Medium,112.4830925
6113,Rice,367.1774115,145.718892,165.2917494,150.49208,0.751616942,50.09765793,Low,137.1318959
6114,Corn,140.0363964,106.3619574,90.95135996,246.7990609,1.053560084,23.34035311,Medium,100.138036
6115,Wheat,348.6236009,173.1930248,170.8439596,256.5675725,0.993461037,22.05203093,High,134.3475123
6116,Corn,450.4967812,116.4371846,125.5236894,284.8673361,0.780042971,53.1797979,High,78.18946702
6117,Rice,272.122303,98.23397337,117.5682025,497.9410516,0.540809382,32.12616404,Medium,136.2800212
6118,Soybean,357.569633,178.5957135,126.1886451,126.0526688,1.051941379,9.748673863,High,56.06524346
6119,Corn,218.9299957,191.498861,165.1227472,193.2307001,1.187663833,97.67831221,High,73.40435298
6120,Soybean,136.0856294,55.67401041,189.2250231,252.151103,1.187698416,2.29353845,Low,100.9410438
6121,Corn,433.489492,116.0734609,62.75276467,143.7858173,0.664588179,56.57747528,Low,121.0372877
6122,Soybean,264.3922594,109.8113232,73.07286533,291.5273658,0.800923554,53.88141879,High,50.452791
6123,Wheat,357.4141,111.0906334,100.409047,124.0637417,1.336441497,77.07660427,Low,118.7704478
6124,Rice,189.7204517,150.7855673,114.5813874,180.5270169,0.677991004,97.43244983,Low,109.9857687
6125,Wheat,176.0221681,121.0426161,56.18408287,300.7663911,1.370851447,88.54524465,Low,122.8452568
6126,Rice,284.707198,80.83205676,62.89965293,292.4222294,1.084940219,85.09941908,Medium,133.1710355
6127,Corn,424.0095809,178.0760937,178.7301957,230.8621871,1.442568731,34.38343771,High,128.723164
6128,Rice,404.9742123,184.3939212,129.3607163,456.6058642,1.058847346,55.18935581,Low,121.5014532
6129,Wheat,412.6874897,143.0328284,66.46812949,339.6784728,0.569786562,65.9278937,Medium,84.35126529
6130,Corn,209.8914901,139.5125354,65.4847971,202.6887563,1.243848905,37.70366466,Medium,79.50470908
6131,Wheat,270.5597475,154.5424017,148.4576455,475.385839,1.304709107,34.67926017,High,77.05551293
6132,Rice,169.6709573,157.671031,182.3725146,385.1327247,0.878530489,88.72143353,Medium,66.36376184
6133,Rice,478.498353,180.4416934,141.674185,469.9795838,1.017651712,33.48183626,Medium,114.9922908
6134,Rice,156.6299172,138.6882701,139.260631,168.5128062,1.000508928,30.51966108,Medium,58.43376366
6135,Wheat,365.9924716,132.3718776,113.2230863,402.7226584,1.493189113,29.18014149,High,97.63747683
6136,Soybean,134.4228535,156.5532615,70.82841564,372.6397717,1.317162675,87.34261819,High,129.3078191
